ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND
21.10.2020,20.10.2020,15,21.10.2020,14,09501940,249,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,22,21.10.2020,8,11200410,70,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
21.10.2020,20.10.2020,20,21.10.2020,13,11400927,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.10.2020,20.10.2020,0,20.10.2020,0,04500936,700,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,20.10.2020,10,21.10.2020,12,02100106,299,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
29.10.2020,20.10.2020,16,22.10.2020,10,07601544,400,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,20,21.10.2020,7,07200409,750,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.10.2020,20.10.2020,5,20.10.2020,14,09501838,475,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,12,21.10.2020,9,11501238,999,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,16,21.10.2020,15,02200212,608,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,20.10.2020,20,21.10.2020,9,01300732,150,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,20.10.2020,20,21.10.2020,12,06100206,500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,13,21.10.2020,12,05300737,499,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,18,21.10.2020,10,06400842,650,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
20.10.2020,20.10.2020,13,20.10.2020,13,04501040,1899,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,21,21.10.2020,12,01200625,996,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.10.2020,20.10.2020,18,23.10.2020,10,01200518,200,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,19,21.10.2020,10,07300618,2600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,21,20.10.2020,23,01100206,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,7,20.10.2020,17,10200524,400,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,3,20.10.2020,19,12100102,300,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,8,20.10.2020,19,01100309,550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,20,20.10.2020,22,07300618,1649,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,11,20.10.2020,16,12400721,420,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,20.10.2020,18,20.10.2020,18,02400624,512,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,20.10.2020,16,20.10.2020,21,01200517,120,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,20.10.2020,16,20.10.2020,21,01200517,120,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,20.10.2020,14,20.10.2020,23,06300527,540,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,17,21.10.2020,8,01300733,499,Nein,Rennrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
21.10.2020,20.10.2020,16,21.10.2020,10,09501940,1000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,20,20.10.2020,20,01100415,340,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,7,20.10.2020,15,03601346,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,17,20.10.2020,17,09200715,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,18,20.10.2020,20,08401244,280,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,17,20.10.2020,18,02300418,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,7,20.10.2020,18,09200715,599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,22,20.10.2020,22,01100416,2800,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
20.10.2020,20.10.2020,14,20.10.2020,15,08401241,244,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.10.2020,20.10.2020,20,20.10.2020,20,07300517,1,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.10.2020,20.10.2020,2,20.10.2020,4,07601443,674,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.10.2020,20.10.2020,8,20.10.2020,10,09501940,2799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.10.2020,20.10.2020,12,20.10.2020,18,04501043,1300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.10.2020,20.10.2020,10,20.10.2020,17,09200715,2699,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.10.2020,20.10.2020,13,20.10.2020,14,02200209,250,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.10.2020,20.10.2020,6,20.10.2020,15,09200715,2999,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.10.2020,20.10.2020,15,20.10.2020,16,04501040,350,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.10.2020,20.10.2020,0,20.10.2020,0,04300416,700,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.10.2020,20.10.2020,0,20.10.2020,0,04300416,1300,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.10.2020,20.10.2020,8,20.10.2020,19,07200308,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
27.10.2020,20.10.2020,22,23.10.2020,7,02200208,650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.10.2020,20.10.2020,8,20.10.2020,15,09501838,600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.10.2020,20.10.2020,6,20.10.2020,9,02500726,379,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,15,20.10.2020,17,09200715,1214,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,7,20.10.2020,16,06300528,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,20.10.2020,16,22.10.2020,10,04400834,399,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,7,20.10.2020,17,03400723,1150,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,20.10.2020,21,21.10.2020,5,06200314,2464,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
27.10.2020,20.10.2020,16,21.10.2020,8,08100418,614,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
27.10.2020,20.10.2020,8,21.10.2020,15,03400619,260,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.10.2020,20.10.2020,21,21.10.2020,7,07300517,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.10.2020,20.10.2020,23,21.10.2020,15,04501153,403,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.10.2020,20.10.2020,22,22.10.2020,16,08100416,896,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.10.2020,20.10.2020,22,21.10.2020,20,02500727,100,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
24.10.2020,20.10.2020,9,20.10.2020,18,08100310,550,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.12.2020,20.10.2020,15,22.10.2020,10,03701556,399,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.10.2020,20.10.2020,16,20.10.2020,19,01200625,1200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
06.11.2020,20.10.2020,6,22.10.2020,7,05200629,505,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.10.2020,21.10.2020,18,24.10.2020,9,03601348,796,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,16,22.10.2020,8,09200510,800,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,22,22.10.2020,10,06300633,1000,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
22.10.2020,21.10.2020,14,22.10.2020,8,11401032,1028,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,21.10.2020,15,21.10.2020,19,01100102,1378,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,21.10.2020,17,21.10.2020,19,02200208,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
06.11.2020,21.10.2020,15,21.10.2020,19,04501045,1182,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.10.2020,21.10.2020,14,21.10.2020,15,04300622,1900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.10.2020,21.10.2020,18,22.10.2020,11,08200729,413,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,21.10.2020,8,21.10.2020,17,01400940,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.10.2020,21.10.2020,9,21.10.2020,16,03400721,220,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,21.10.2020,20,21.10.2020,20,09200510,1,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,21.10.2020,20,21.10.2020,20,09200510,1000,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,22,22.10.2020,7,04300416,4184,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,18,22.10.2020,8,04501147,385,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,20,22.10.2020,8,04500938,370,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,22,22.10.2020,9,04300517,2800,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,10,22.10.2020,16,08100312,465,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,19,22.10.2020,8,08100101,1099,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,17,22.10.2020,8,08200624,317,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,15,22.10.2020,9,01401043,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,21.10.2020,11,21.10.2020,14,07300517,2527,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.10.2020,21.10.2020,21,22.10.2020,9,07300515,400,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,8,22.10.2020,17,03601346,270,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,21.10.2020,21,21.10.2020,21,08100313,1,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.10.2020,21.10.2020,19,23.10.2020,16,04300415,774,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,9,22.10.2020,15,10200419,260,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.10.2020,21.10.2020,12,23.10.2020,17,02200211,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.10.2020,21.10.2020,19,23.10.2020,20,01100206,399,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
29.10.2020,21.10.2020,18,22.10.2020,9,04300622,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.10.2020,21.10.2020,18,22.10.2020,17,05200528,899,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,10,22.10.2020,10,11401137,100,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,16,22.10.2020,6,05100209,100,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.10.2020,21.10.2020,18,22.10.2020,7,07200410,476,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,21.10.2020,14,21.10.2020,17,05100316,428,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.10.2020,21.10.2020,19,24.10.2020,10,01100415,212,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,0,22.10.2020,7,10400940,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.10.2020,21.10.2020,9,22.10.2020,9,07100103,849,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.10.2020,21.10.2020,20,22.10.2020,14,06100103,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.10.2020,21.10.2020,19,22.10.2020,15,01300834,155,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,16,21.10.2020,16,01100312,348,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
28.10.2020,21.10.2020,12,22.10.2020,1,04400834,469,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
02.11.2020,21.10.2020,17,22.10.2020,15,08401243,150,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.10.2020,21.10.2020,18,23.10.2020,13,01200519,800,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
23.10.2020,21.10.2020,8,21.10.2020,14,07300517,1590,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.10.2020,21.10.2020,17,21.10.2020,18,11400931,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.10.2020,21.10.2020,18,22.10.2020,9,04501043,180,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,21.10.2020,17,21.10.2020,19,06400842,1400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,21.10.2020,12,21.10.2020,14,03500936,1508,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
27.10.2020,21.10.2020,7,23.10.2020,12,03500935,434,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
29.10.2020,21.10.2020,13,23.10.2020,15,06200317,485,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
24.10.2020,21.10.2020,23,24.10.2020,12,02200211,960,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,21.10.2020,7,21.10.2020,19,06200420,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,21.10.2020,13,21.10.2020,14,04400832,1300,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,21.10.2020,11,21.10.2020,16,12601134,1000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.10.2020,21.10.2020,17,21.10.2020,19,01200517,220,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,20,21.10.2020,20,08100311,700,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,8,21.10.2020,12,04300623,362,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,7,21.10.2020,16,01100310,539,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,15,21.10.2020,17,03400722,855,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.10.2020,21.10.2020,15,24.10.2020,15,08100418,1229,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
22.10.2020,21.10.2020,16,21.10.2020,16,03601142,570,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,10,21.10.2020,18,06300526,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,17,21.10.2020,18,08100314,2300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
21.10.2020,21.10.2020,7,21.10.2020,12,01401049,1050,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,21.10.2020,13,21.10.2020,18,02200207,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.10.2020,22.10.2020,14,22.10.2020,17,04501045,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,22.10.2020,6,22.10.2020,14,01400942,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.10.2020,22.10.2020,15,22.10.2020,15,09501939,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.11.2020,22.10.2020,10,22.10.2020,18,02200208,499,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.10.2020,22.10.2020,13,22.10.2020,20,04501043,424,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,22.10.2020,15,22.10.2020,15,03701660,1389,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
22.10.2020,22.10.2020,11,22.10.2020,14,10100311,450,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.10.2020,22.10.2020,13,22.10.2020,20,04501040,280,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.10.2020,22.10.2020,9,22.10.2020,19,11501238,136,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.10.2020,22.10.2020,16,23.10.2020,7,08100208,494,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.10.2020,22.10.2020,12,22.10.2020,20,06400735,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.10.2020,22.10.2020,10,22.10.2020,16,12400722,620,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,22.10.2020,0,22.10.2020,0,09100409,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,22.10.2020,14,22.10.2020,18,02400625,525,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,22.10.2020,7,22.10.2020,15,09200715,2500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,22.10.2020,14,22.10.2020,14,01100310,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,22.10.2020,11,22.10.2020,12,10300731,499,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,22.10.2020,5,22.10.2020,15,01100308,4123,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,22.10.2020,12,22.10.2020,16,10100210,200,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
23.10.2020,22.10.2020,9,23.10.2020,7,07100204,2160,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,22.10.2020,5,22.10.2020,14,03400619,7499,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,22.10.2020,6,22.10.2020,19,03300514,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.10.2020,22.10.2020,20,24.10.2020,15,08100206,272,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.10.2020,22.10.2020,7,22.10.2020,8,01200519,549,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.10.2020,22.10.2020,18,22.10.2020,20,03501037,699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
22.10.2020,22.10.2020,8,22.10.2020,20,03400831,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.10.2020,22.10.2020,7,22.10.2020,16,08401244,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.10.2020,22.10.2020,17,23.10.2020,15,02500834,399,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.10.2020,22.10.2020,19,23.10.2020,6,01300733,656,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
23.10.2020,22.10.2020,12,23.10.2020,11,02200208,860,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.10.2020,22.10.2020,20,23.10.2020,11,02200212,209,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
23.10.2020,22.10.2020,12,23.10.2020,19,12400720,950,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.10.2020,22.10.2020,16,23.10.2020,7,04400835,1560,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.11.2020,22.10.2020,23,23.10.2020,7,07100204,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.10.2020,22.10.2020,21,24.10.2020,15,03601141,250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.10.2020,22.10.2020,17,23.10.2020,14,03601348,849,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
