continent,country,year,life_expectancy,fertility,population
North America,Dominican Republic,1987,69.96,3.7,6764623.0
North America,Dominican Republic,1988,70.58,3.61,6903314.0
North America,Dominican Republic,1989,71.2,3.54,7042940.0
North America,Dominican Republic,1990,71.8,3.47,7183646.0
North America,Dominican Republic,1991,72.2,3.4,7325622.0
North America,Dominican Republic,1992,72.5,3.33,7468551.0
North America,Dominican Republic,1993,72.5,3.26,7611463.0
North America,Dominican Republic,1994,72.5,3.2,7753052.0
North America,Dominican Republic,1995,72.6,3.13,7892420.0
North America,Dominican Republic,1996,72.6,3.07,8029114.0
North America,Dominican Republic,1997,72.9,3.01,8163474.0
North America,Dominican Republic,1998,72.9,2.97,8296375.0
North America,Dominican Republic,1999,73.2,2.93,8429116.0
North America,Dominican Republic,2000,73.3,2.89,8562623.0
North America,Dominican Republic,2001,73.4,2.86,8697127.0
North America,Dominican Republic,2002,73.5,2.84,8832286.0
North America,Dominican Republic,2003,73.5,2.81,8967759.0
North America,Dominican Republic,2004,73.1,2.78,9102997.0
North America,Dominican Republic,2005,73.3,2.75,9237565.0
North America,Dominican Republic,2006,73.5,2.72,9371333.0
North America,Dominican Republic,2007,73.7,2.69,9504336.0
North America,Dominican Republic,2008,74.1,2.65,9636491.0
North America,Dominican Republic,2009,74.3,2.62,9767737.0
North America,Dominican Republic,2010,74.4,2.58,9897983.0
North America,Dominican Republic,2011,74.6,2.55,10027140.0
North America,Dominican Republic,2012,74.7,2.52,10155036.0
North America,Dominican Republic,2013,74.9,2.48,10281408.0
North America,Dominican Republic,2014,75.1,2.45,10405943.0
North America,Dominican Republic,2015,75.3,2.42,10528391.0
North America,El Salvador,1950,43.62,6.16,2199897.0
North America,El Salvador,1951,44.11,6.19,2236577.0
North America,El Salvador,1952,45.06,6.27,2278305.0
North America,El Salvador,1953,45.99,6.33,2324558.0
North America,El Salvador,1954,46.9,6.4,2374972.0
North America,El Salvador,1955,47.8,6.47,2429331.0
North America,El Salvador,1956,48.68,6.53,2487582.0
North America,El Salvador,1957,49.55,6.59,2549823.0
North America,El Salvador,1958,50.39,6.65,2616276.0
North America,El Salvador,1959,51.22,6.69,2687229.0
North America,El Salvador,1960,52.02,6.73,2762897.0
North America,El Salvador,1961,52.77,6.75,2843246.0
North America,El Salvador,1962,53.5,6.75,2927861.0
North America,El Salvador,1963,54.18,6.74,3015885.0
North America,El Salvador,1964,54.81,6.7,3106186.0
North America,El Salvador,1965,55.4,6.64,3197865.0
North America,El Salvador,1966,55.93,6.57,3290397.0
North America,El Salvador,1967,56.41,6.49,3383674.0
North America,El Salvador,1968,56.84,6.4,3477702.0
North America,El Salvador,1969,57.24,6.3,3572667.0
North America,El Salvador,1970,57.57,6.2,3668592.0
North America,El Salvador,1971,57.85,6.11,3765252.0
North America,El Salvador,1972,58.07,6.01,3862132.0
North America,El Salvador,1973,58.22,5.91,3958616.0
North America,El Salvador,1974,58.33,5.82,4053958.0
North America,El Salvador,1975,58.36,5.72,4147525.0
North America,El Salvador,1976,58.33,5.62,4239205.0
North America,El Salvador,1977,58.22,5.51,4328817.0
North America,El Salvador,1978,58.09,5.39,4415625.0
North America,El Salvador,1979,57.98,5.27,4498757.0
North America,El Salvador,1980,57.96,5.14,4577683.0
North America,El Salvador,1981,58.13,5.0,4652058.0
North America,El Salvador,1982,58.53,4.87,4722272.0
North America,El Salvador,1983,59.19,4.74,4789472.0
North America,El Salvador,1984,60.11,4.61,4855280.0
North America,El Salvador,1985,61.24,4.49,4920932.0
North America,El Salvador,1986,62.54,4.37,4986528.0
North America,El Salvador,1987,63.91,4.26,5051885.0
North America,El Salvador,1988,65.28,4.15,5117577.0
North America,El Salvador,1989,66.55,4.05,5184221.0
North America,El Salvador,1990,67.7,3.95,5252082.0
North America,El Salvador,1991,68.1,3.86,5321576.0
North America,El Salvador,1992,68.9,3.78,5392142.0
North America,El Salvador,1993,69.3,3.7,5461834.0
North America,El Salvador,1994,69.6,3.61,5528012.0
North America,El Salvador,1995,70.0,3.53,5588743.0
North America,El Salvador,1996,70.3,3.43,5643363.0
North America,El Salvador,1997,70.8,3.32,5692300.0
North America,El Salvador,1998,71.0,3.2,5736075.0
North America,El Salvador,1999,71.6,3.07,5775660.0
North America,El Salvador,2000,71.9,2.93,5811836.0
North America,El Salvador,2001,71.7,2.8,5844738.0
North America,El Salvador,2002,72.5,2.68,5874301.0
North America,El Salvador,2003,72.6,2.58,5900929.0
North America,El Salvador,2004,72.8,2.5,5925089.0
North America,El Salvador,2005,73.0,2.43,5947206.0
North America,El Salvador,2006,73.3,2.39,5967556.0
North America,El Salvador,2007,73.5,2.35,5986414.0
North America,El Salvador,2008,73.7,2.32,6004199.0
North America,El Salvador,2009,73.8,2.29,6021368.0
North America,El Salvador,2010,74.1,2.26,6038306.0
North America,El Salvador,2011,74.3,2.24,6055208.0
North America,El Salvador,2012,74.5,2.21,6072233.0
North America,El Salvador,2013,74.6,2.18,6089644.0
North America,El Salvador,2014,74.8,2.16,6107706.0
North America,El Salvador,2015,74.9,2.14,6126583.0
North America,Grenada,1950,55.49,5.18,76676.0
North America,Grenada,1951,55.81,5.36,76626.0
North America,Grenada,1952,56.39,5.69,77135.0
North America,Grenada,1953,56.97,5.97,78103.0
North America,Grenada,1954,57.52,6.22,79432.0
North America,Grenada,1955,58.07,6.43,81028.0
North America,Grenada,1956,58.61,6.59,82797.0
North America,Grenada,1957,59.12,6.71,84647.0
North America,Grenada,1958,59.63,6.78,86495.0
North America,Grenada,1959,60.11,6.79,88256.0
North America,Grenada,1960,60.59,6.74,89861.0
North America,Grenada,1961,61.05,6.63,91260.0
North America,Grenada,1962,61.49,6.44,92424.0
North America,Grenada,1963,61.93,6.2,93354.0
North America,Grenada,1964,62.35,5.91,94066.0
North America,Grenada,1965,62.76,5.6,94579.0
North America,Grenada,1966,63.16,5.3,94878.0
North America,Grenada,1967,63.54,5.04,94962.0
North America,Grenada,1968,63.91,4.84,94875.0
North America,Grenada,1969,64.27,4.69,94682.0
North America,Grenada,1970,64.62,4.6,94430.0
North America,Grenada,1971,64.97,4.56,94180.0
North America,Grenada,1972,65.29,4.54,93937.0
North America,Grenada,1973,65.62,4.51,93629.0
North America,Grenada,1974,65.92,4.48,93151.0
North America,Grenada,1975,66.22,4.44,92453.0
North America,Grenada,1976,66.52,4.39,91435.0
North America,Grenada,1977,66.79,4.34,90187.0
North America,Grenada,1978,67.07,4.3,89070.0
North America,Grenada,1979,67.33,4.27,88571.0
North America,Grenada,1980,67.6,4.25,89004.0
North America,Grenada,1981,67.86,4.24,90575.0
North America,Grenada,1982,68.1,4.24,93091.0
North America,Grenada,1983,68.35,4.25,95981.0
North America,Grenada,1984,68.59,4.24,98440.0
North America,Grenada,1985,68.83,4.23,99907.0
North America,Grenada,1986,69.06,4.2,100146.0
North America,Grenada,1987,69.28,4.15,99381.0
North America,Grenada,1988,69.5,4.07,98063.0
North America,Grenada,1989,69.7,3.97,96871.0
North America,Grenada,1990,69.9,3.84,96286.0
North America,Grenada,1991,70.2,3.7,96455.0
North America,Grenada,1992,70.2,3.55,97201.0
North America,Grenada,1993,70.0,3.4,98302.0
North America,Grenada,1994,70.4,3.25,99403.0
North America,Grenada,1995,70.7,3.12,100253.0
North America,Grenada,1996,70.8,2.99,100796.0
North America,Grenada,1997,70.8,2.87,101125.0
North America,Grenada,1998,70.6,2.76,101302.0
North America,Grenada,1999,70.6,2.67,101441.0
North America,Grenada,2000,70.5,2.58,101620.0
North America,Grenada,2001,70.3,2.51,101849.0
North America,Grenada,2002,70.2,2.46,102100.0
North America,Grenada,2003,70.2,2.41,102371.0
North America,Grenada,2004,69.3,2.37,102657.0
North America,Grenada,2005,70.3,2.34,102951.0
North America,Grenada,2006,70.5,2.32,103259.0
North America,Grenada,2007,70.7,2.3,103587.0
North America,Grenada,2008,70.8,2.28,103934.0
North America,Grenada,2009,70.9,2.26,104298.0
North America,Grenada,2010,71.0,2.24,104677.0
North America,Grenada,2011,71.0,2.22,105070.0
North America,Grenada,2012,71.1,2.19,105476.0
North America,Grenada,2013,71.2,2.17,105902.0
North America,Grenada,2014,71.4,2.15,106349.0
North America,Grenada,2015,71.5,2.13,106825.0
North America,Guatemala,1950,41.86,7.25,3146073.0
North America,Guatemala,1951,42.06,7.18,3237922.0
North America,Guatemala,1952,42.44,7.05,3330548.0
North America,Guatemala,1953,42.83,6.93,3424050.0
North America,Guatemala,1954,43.27,6.83,3518608.0
North America,Guatemala,1955,43.73,6.75,3614477.0
North America,Guatemala,1956,44.23,6.68,3711995.0
North America,Guatemala,1957,44.77,6.63,3811577.0
North America,Guatemala,1958,45.32,6.59,3913698.0
North America,Guatemala,1959,45.91,6.56,4018870.0
North America,Guatemala,1960,46.51,6.53,4127555.0
North America,Guatemala,1961,47.12,6.51,4240084.0
North America,Guatemala,1962,47.76,6.49,4356579.0
North America,Guatemala,1963,48.4,6.46,4476923.0
North America,Guatemala,1964,49.05,6.43,4600846.0
North America,Guatemala,1965,49.73,6.4,4728203.0
North America,Guatemala,1966,50.43,6.36,4858880.0
North America,Guatemala,1967,51.16,6.32,4993104.0
North America,Guatemala,1968,51.93,6.29,5131461.0
North America,Guatemala,1969,52.72,6.26,5274726.0
North America,Guatemala,1970,53.5,6.24,5423384.0
North America,Guatemala,1971,54.27,6.22,5577824.0
North America,Guatemala,1972,55.0,6.21,5737720.0
North America,Guatemala,1973,55.67,6.2,5901980.0
North America,Guatemala,1974,56.28,6.2,6069077.0
North America,Guatemala,1975,56.82,6.2,6237963.0
North America,Guatemala,1976,57.32,6.2,6408029.0
North America,Guatemala,1977,57.78,6.2,6579710.0
North America,Guatemala,1978,58.22,6.2,6754258.0
North America,Guatemala,1979,58.66,6.2,6933492.0
North America,Guatemala,1980,59.12,6.18,7118628.0
North America,Guatemala,1981,59.6,6.15,7310397.0
North America,Guatemala,1982,60.1,6.11,7508161.0
North America,Guatemala,1983,60.62,6.05,7710142.0
North America,Guatemala,1984,61.16,5.99,7913814.0
North America,Guatemala,1985,61.72,5.91,8117499.0
North America,Guatemala,1986,62.28,5.84,8320498.0
North America,Guatemala,1987,62.86,5.76,8523785.0
North America,Guatemala,1988,63.45,5.7,8729406.0
North America,Guatemala,1989,64.02,5.64,8940285.0
North America,Guatemala,1990,64.6,5.58,9158547.0
North America,Guatemala,1991,64.0,5.53,9385000.0
North America,Guatemala,1992,63.8,5.47,9619113.0
North America,Guatemala,1993,64.2,5.4,9860063.0
North America,Guatemala,1994,64.6,5.32,10106463.0
North America,Guatemala,1995,66.9,5.24,10357354.0
North America,Guatemala,1996,68.1,5.15,10612300.0
North America,Guatemala,1997,67.7,5.06,10871786.0
North America,Guatemala,1998,67.7,4.97,11136814.0
North America,Guatemala,1999,68.8,4.88,11408815.0
North America,Guatemala,2000,68.8,4.8,11688660.0
North America,Guatemala,2001,69.3,4.72,11976725.0
North America,Guatemala,2002,70.0,4.63,12272208.0
North America,Guatemala,2003,70.1,4.55,12573346.0
North America,Guatemala,2004,70.2,4.46,12877711.0
North America,Guatemala,2005,69.8,4.37,13183505.0
North America,Guatemala,2006,70.2,4.28,13490041.0
North America,Guatemala,2007,71.0,4.2,13797629.0
North America,Guatemala,2008,71.2,4.12,14106687.0
North America,Guatemala,2009,70.9,4.04,14418033.0
North America,Guatemala,2010,71.2,3.97,14732261.0
North America,Guatemala,2011,71.6,3.91,15049280.0
North America,Guatemala,2012,72.1,3.84,15368759.0
North America,Guatemala,2013,72.3,3.78,15690793.0
North America,Guatemala,2014,72.4,3.72,16015494.0
North America,Guatemala,2015,72.6,3.66,16342897.0
North America,Haiti,1950,36.24,6.31,3221277.0
North America,Haiti,1951,36.56,6.31,3275368.0
North America,Haiti,1952,37.22,6.3,3331582.0
North America,Haiti,1953,37.87,6.3,3390047.0
North America,Haiti,1954,38.5,6.3,3450856.0
North America,Haiti,1955,39.12,6.3,3514072.0
North America,Haiti,1956,39.74,6.3,3579723.0
North America,Haiti,1957,40.34,6.31,3647806.0
North America,Haiti,1958,40.93,6.32,3718286.0
North America,Haiti,1959,41.52,6.32,3791099.0
North America,Haiti,1960,42.1,6.32,3866160.0
North America,Haiti,1961,42.68,6.32,3943363.0
North America,Haiti,1962,43.26,6.3,4022596.0
North America,Haiti,1963,43.82,6.27,4103732.0
North America,Haiti,1964,44.38,6.23,4186636.0
North America,Haiti,1965,44.93,6.18,4271133.0
North America,Haiti,1966,45.43,6.11,4357482.0
North America,Haiti,1967,45.9,6.03,4445531.0
North America,Haiti,1968,46.33,5.94,4534233.0
North America,Haiti,1969,46.73,5.85,4622209.0
North America,Haiti,1970,47.1,5.76,4708639.0
North America,Haiti,1971,47.45,5.69,4793157.0
North America,Haiti,1972,47.81,5.64,4876558.0
North America,Haiti,1973,48.17,5.62,4960655.0
North America,Haiti,1974,48.53,5.62,5047948.0
North America,Haiti,1975,48.9,5.64,5140357.0
North America,Haiti,1976,49.28,5.7,5238242.0
North America,Haiti,1977,49.63,5.78,5341418.0
North America,Haiti,1978,49.97,5.87,5450550.0
North America,Haiti,1979,50.3,5.97,5566265.0
North America,Haiti,1980,50.62,6.06,5688832.0
North America,Haiti,1981,50.94,6.12,5818673.0
North America,Haiti,1982,51.29,6.15,5955265.0
North America,Haiti,1983,51.64,6.15,6096690.0
North America,Haiti,1984,52.02,6.11,6240330.0
North America,Haiti,1985,52.42,6.03,6384196.0
North America,Haiti,1986,52.81,5.92,6527545.0
North America,Haiti,1987,53.21,5.8,6670566.0
North America,Haiti,1988,53.59,5.67,6813344.0
North America,Haiti,1989,53.95,5.55,6956301.0
North America,Haiti,1990,54.3,5.43,7099733.0
North America,Haiti,1991,54.4,5.32,7243391.0
North America,Haiti,1992,54.9,5.21,7386974.0
North America,Haiti,1993,54.7,5.1,7530703.0
North America,Haiti,1994,55.4,5.0,7674911.0
North America,Haiti,1995,56.2,4.89,7819806.0
North America,Haiti,1996,56.7,4.78,7965548.0
North America,Haiti,1997,57.0,4.67,8111954.0
North America,Haiti,1998,57.5,4.55,8258484.0
North America,Haiti,1999,58.0,4.43,8404396.0
North America,Haiti,2000,58.7,4.3,8549202.0
North America,Haiti,2001,59.2,4.18,8692564.0
North America,Haiti,2002,59.6,4.07,8834739.0
North America,Haiti,2003,59.7,3.95,8976555.0
North America,Haiti,2004,58.6,3.85,9119182.0
North America,Haiti,2005,60.0,3.75,9263409.0
North America,Haiti,2006,60.3,3.66,9409479.0
North America,Haiti,2007,60.8,3.58,9556958.0
North America,Haiti,2008,61.0,3.5,9705130.0
North America,Haiti,2009,61.7,3.42,9852953.0
North America,Haiti,2010,32.2,3.35,9999617.0
North America,Haiti,2011,62.4,3.28,10144890.0
North America,Haiti,2012,62.9,3.21,10288828.0
North America,Haiti,2013,63.4,3.15,10431249.0
North America,Haiti,2014,63.8,3.09,10572029.0
North America,Haiti,2015,64.3,3.03,10711067.0
North America,Honduras,1950,41.57,7.47,1487235.0
North America,Honduras,1951,41.86,7.48,1524974.0
North America,Honduras,1952,42.39,7.5,1568424.0
North America,Honduras,1953,42.95,7.51,1615739.0
North America,Honduras,1954,43.54,7.51,1665566.0
North America,Honduras,1955,44.16,7.51,1717045.0
North America,Honduras,1956,44.83,7.51,1769834.0
North America,Honduras,1957,45.52,7.5,1824081.0
North America,Honduras,1958,46.23,7.49,1880356.0
North America,Honduras,1959,46.97,7.47,1939516.0
North America,Honduras,1960,47.71,7.46,2002333.0
North America,Honduras,1961,48.47,7.45,2069085.0
North America,Honduras,1962,49.21,7.44,2139208.0
North America,Honduras,1963,49.94,7.44,2211144.0
North America,Honduras,1964,50.65,7.44,2282764.0
North America,Honduras,1965,51.35,7.44,2352637.0
North America,Honduras,1966,52.02,7.44,2420234.0
North America,Honduras,1967,52.68,7.42,2486288.0
North America,Honduras,1968,53.34,7.38,2552200.0
North America,Honduras,1969,54.0,7.33,2620014.0
North America,Honduras,1970,54.68,7.27,2691309.0
North America,Honduras,1971,55.37,7.2,2766444.0
North America,Honduras,1972,56.07,7.11,2845260.0
North America,Honduras,1973,56.8,7.03,2928190.0
North America,Honduras,1974,57.56,6.94,3015606.0
North America,Honduras,1975,58.34,6.84,3107735.0
North America,Honduras,1976,59.15,6.75,3204883.0
North America,Honduras,1977,59.97,6.65,3306988.0
North America,Honduras,1978,60.8,6.54,3413426.0
North America,Honduras,1979,61.65,6.43,3523283.0
North America,Honduras,1980,62.5,6.31,3635862.0
North America,Honduras,1981,63.36,6.19,3750843.0
North America,Honduras,1982,64.24,6.06,3868296.0
North America,Honduras,1983,65.12,5.93,3988371.0
North America,Honduras,1984,66.01,5.8,4111369.0
North America,Honduras,1985,66.86,5.68,4237436.0
North America,Honduras,1986,67.67,5.55,4366401.0
North America,Honduras,1987,68.42,5.44,4497875.0
North America,Honduras,1988,69.11,5.34,4631491.0
North America,Honduras,1989,69.73,5.24,4766802.0
North America,Honduras,1990,70.3,5.14,4903363.0
North America,Honduras,1991,70.3,5.05,5041050.0
North America,Honduras,1992,70.1,4.95,5179557.0
North America,Honduras,1993,69.9,4.85,5318042.0
North America,Honduras,1994,70.1,4.74,5455481.0
North America,Honduras,1995,70.1,4.62,5591136.0
North America,Honduras,1996,70.1,4.49,5724587.0
North America,Honduras,1997,70.2,4.37,5855946.0
North America,Honduras,1998,63.9,4.24,5985675.0
North America,Honduras,1999,70.3,4.12,6114534.0
North America,Honduras,2000,70.5,4.0,6243080.0
North America,Honduras,2001,70.6,3.88,6371304.0
North America,Honduras,2002,70.7,3.78,6499001.0
North America,Honduras,2003,70.8,3.67,6626304.0
North America,Honduras,2004,71.0,3.58,6753352.0
North America,Honduras,2005,71.2,3.49,6880181.0
North America,Honduras,2006,71.4,3.41,7007029.0
North America,Honduras,2007,71.6,3.34,7133737.0
North America,Honduras,2008,71.8,3.27,7259470.0
North America,Honduras,2009,71.9,3.21,7383098.0
North America,Honduras,2010,72.0,3.15,7503875.0
North America,Honduras,2011,72.2,3.1,7621414.0
North America,Honduras,2012,72.3,3.05,7736131.0
North America,Honduras,2013,72.6,3.0,7849059.0
North America,Honduras,2014,72.8,2.95,7961680.0
North America,Honduras,2015,73.0,2.91,8075060.0
North America,Jamaica,1950,57.45,3.8,1402896.0
North America,Jamaica,1951,58.02,3.91,1436851.0
North America,Jamaica,1952,59.06,4.13,1468361.0
North America,Jamaica,1953,60.07,4.33,1496629.0
North America,Jamaica,1954,61.03,4.52,1521312.0
North America,Jamaica,1955,61.95,4.7,1542523.0
North America,Jamaica,1956,62.83,4.87,1560858.0
North America,Jamaica,1957,63.66,5.02,1577372.0
North America,Jamaica,1958,64.47,5.17,1593488.0
North America,Jamaica,1959,65.21,5.3,1610852.0
North America,Jamaica,1960,65.91,5.42,1630914.0
North America,Jamaica,1961,66.57,5.53,1654461.0
North America,Jamaica,1962,67.17,5.63,1681222.0
North America,Jamaica,1963,67.74,5.71,1709690.0
North America,Jamaica,1964,68.25,5.78,1737616.0
North America,Jamaica,1965,68.73,5.82,1763436.0
North America,Jamaica,1966,69.17,5.82,1786547.0
North America,Jamaica,1967,69.58,5.79,1807640.0
